name_of_firm,2016,2017,2018,2019,2020
firm_1,0.0,0.0,0.0,0.0,68.21523852615996
firm_2,0.0,0.9453936972250274,0.9391966963431795,0.0,1.1267435879970757
firm_3,0.0,0.0,0.0,0.0,0.0
firm_4,1.2088229456905473,0.8480319666834298,1.7279676397368235,-10.736083763858248,1.4747780162026702
firm_5,0.9832772509808925,0.508711157912259,1.30416803092767,0.9971837334799837,1.2594535452513351
firm_6,0.76921300441622,1.2621995698190625,0.9229440189959197,0.7521160293040087,0.840078043395839
firm_7,0.0,0.0,0.0,0.0,0.0
firm_8,0.7849929135303478,0.7808381891664924,-0.007465458298181495,0.0,0.42215751277713365
firm_9,0.8909917999910674,0.878217160179394,0.9798148121788702,0.0,0.9722013651794243
firm_10,0.9003090935353779,1.0275449549893154,1.0135237664603804,0.9223478142721365,1.3148027372322277
firm_11,0.9957694669460239,0.7855317849540558,0.8448330804218496,1.020391519636754,1.144655369773992
firm_12,1.2518625078217107,0.9971793071800243,0.8853565541459955,0.9843936047351121,0.9770498978773329
firm_13,0.0,0.0,0.0,0.0,0.0
firm_14,0.9515810227358394,0.8179572480316366,0.9214482881783804,1.0314550750172218,1.0650635625099267
firm_15,0.0,0.0,0.0,0.0,0.0
firm_16,0.0,0.0,0.0,0.0,0.0
firm_17,0.9449328902204942,0.9291500282957821,0.8881335862227969,0.9320137444239932,0.9267149403715691
firm_18,0.6226489180878948,0.6930767511186793,0.97485531100133,0.6671059848003598,1.1825644844258365
firm_19,1.2768710863793196,0.8506635858913523,0.9818433329612521,0.9273770814127092,1.20819572076248
firm_20,0.0,0.0,0.0,0.0,0.0
firm_21,0.44422576493445215,1.285639799456971,0.7376964024368524,1.9358647256848178,0.932983666635239
firm_22,0.9216672425096859,0.9637586787108188,0.9469785686227491,0.9405715045227223,0.9360271641252154
firm_23,0.0,0.0,0.0,0.0,0.0
firm_24,0.7595537569549354,0.7412428139995445,0.6899622451176183,0.22114472376178357,0.7036363017475734
firm_25,0.0,0.9941557788493203,0.8594170993925585,0.0,0.8967888259963585
firm_26,0.9414019876167027,0.8295019853275966,0.87959672973966,0.9486898468870252,1.017687670983813
firm_27,0.0,0.0,0.0,0.0,3.516635582235116
firm_28,0.0,-512.1247785988189,12408.537362331503,0.0,2122.656992269537
firm_29,0.6206186901699094,1.2382031553663524,1.3992156156341713,1.8571234363908875,2.173057634996012
firm_30,0.0,0.22988239429264554,9.307406506327181,0.0,15.666874144461977
firm_31,0.9446387039540565,2.0208921778656626,1.088753524426959,0.9396234594612823,1.1251166179944159
firm_32,0.8703461393468807,0.0,0.91717769185184,0.8931536339907465,0.9180602169786718
firm_33,1.0202497129470753,0.8902986097513877,0.9842826896693966,0.0,0.9468044101488506
firm_34,1.0432090692540548,0.0,1.2352715763429667,1.6351444297089759,2.819749013844528
firm_35,0.9510396720973842,1.0951498291514603,0.9108401006871257,1.0729376331553568,1.135042002520806
firm_36,0.9805140554846515,0.0,0.9888282355109554,1.034577433083618,0.0
firm_37,0.9043457790413336,1.029992480997728,0.8579577364146217,0.8147572550311971,0.909825738591126
firm_38,0.8930218322144496,0.8465127538186243,0.9205513004955452,1.058036590710484,1.0530561462498074
firm_39,4.17098871860542,0.0,0.0,1.6075451133787821,0.0
firm_40,1.176477245296759,1.3248403835028073,0.9723043939345505,1.2434785857577595,1.1414542579377673
firm_41,0.9683061391295884,0.8995644322275163,0.949604949488446,0.2842955683201718,0.9685828593140409
firm_42,0.8426495472553394,0.0,0.8351387305053289,0.8505097933286817,0.7735010499845724
firm_43,0.0,0.0,0.0,0.0,0.0
firm_44,0.8314790275462353,1.7112189464591365,0.6170200415773791,0.9376450684804908,1.823952234018444
firm_45,0.0,0.0,0.0,0.0,0.0
firm_46,0.0,0.0,0.0,0.0,0.0
firm_47,0.0,2.577075087374289,-12.17246251905463,0.0,-0.10543952515870411
firm_48,0.0,0.0,0.0,0.0,0.0
firm_49,1.3127334094829148,-0.04956119097293024,1.2519392429745608,0.2505237950793553,-1.5193235402478475
firm_50,0.41452854891449054,0.29748873704083145,0.6056153668506484,0.3659719316832556,0.40442514137909263
firm_51,0.0,-46.441215142086314,0.0,0.0,-59.40445725809867
firm_52,0.927222524712688,0.8155362703717746,1.070528855158873,1.3533965932234067,1.1930008141758202
firm_53,0.837237416884384,0.7855146648357612,0.9081239599728124,0.982563324523022,0.7139708784737909
firm_54,0.0,0.0,0.0,0.0,0.0
firm_55,-258.00979831800043,0.0,0.0,0.0,0.0
firm_56,1.173448336571244,0.9285279907949431,1.0737624817275466,0.9132714414878677,0.9025016504436711
firm_57,0.0,0.0,0.0,0.0,0.0
firm_58,1.2384694033371797,0.0,0.6660153263281003,1.0976662379153967,0.6207181857744446
firm_59,0.8730114742129337,0.8071246930943237,0.8431271899246693,0.8284150131534367,0.8319679643191977
firm_60,0.953353553170802,0.8118760362952129,0.9242284529570524,0.8436441299264901,1.050732893965479
firm_61,0.0,0.9954653357962203,1.8073799806231081,0.0,1.0264224326948233
firm_62,0.0,0.0,0.0,0.0,0.0
firm_63,1.0281943106057647,0.0,0.9949063668876583,0.9580271022914753,0.8100896825743951
firm_64,0.0,0.0,0.0,0.0,0.0
firm_65,1.0450857095007864,0.0,0.0,0.8103458907840869,0.0
firm_66,0.0,0.0,0.0,0.0,0.0
firm_67,0.0,0.0,0.0,0.0,0.0
firm_68,1.4272384816619421,0.0,2.75123361916263,1.0756021673504856,0.37957674610808856
firm_69,0.0,18.27635481490864,0.0,0.0,8.530438152825752
firm_70,0.0,26.071841373921046,0.0,0.0,696.1016062877089
firm_71,1.9712841648864663,0.0,0.0,1.3170121949832416,0.0
