name_of_firm,2016,2017,2018,2019,2020
firm_1,0.0,1409.484796075008,0.0,0.0,0.0
firm_2,23.22644463663104,28.17805850554368,25.064437774622718,21.71855802289152,26.86504948074496
firm_3,91.81411054802943,0.0,79.54961699019776,96.416625526784,85.81020473137153
firm_4,36135.46310690621,29424.574691845777,35867.63798239456,34922.70255395951,32935.401421443545
firm_5,42.32828961299456,70.15610417260542,44.455608001034236,83.66835263476736,52.39847567151103
firm_6,4480.124182250763,1918.4255814404505,2580.341492365568,4452.508623652434,3434.0879469645006
firm_7,11259.28628086012,6567.617424836875,9662.75073474227,8652.947412882719,9542.897521208042
firm_8,0.0,0.0,0.0,0.0,0.0
firm_9,16.00693942677504,17.90137288838144,19.851501832806395,9.824898254632961,16.392988275159038
firm_10,8960.725363037287,1317.978560751882,10122.406366754794,7923.371752294036,10559.901067366316
firm_11,0.0,0.0,0.0,0.0,0.0
firm_12,0.0,0.0,0.0,0.0,0.0
firm_13,3.3779554402393086,3.9513115081011203,3.55215886162944,2.74267247720448,3.6697789256704003
firm_14,13.683054274226892,20.395756951490558,19.623853071839132,13.775815855376385,21.539760791868108
firm_15,8.4091043894272,6.189818865664001,6.628222605312,10.04725682564096,6.855518580736
firm_16,0.0,0.0,0.0,0.0,0.0
firm_17,1140.4867439383552,2642.301221037056,1437.636872964096,0.0,3138.88159618048
firm_18,0.0,0.0,0.0,0.0,0.0
firm_19,2054.684568876054,0.0,0.0,2167.815958573586,0.0
firm_20,0.0,0.004001764352,0.0,0.0,0.052405479424
firm_21,0.0,0.0,0.0,0.0,0.0
firm_22,48.251842651320324,72.92974996864,54.818403377315846,41.86338347828224,62.014201327667195
firm_23,2561.719635579228,1446.182302336727,1303.7232580072039,1892.3195098628914,2165.9508647590296
firm_24,0.0,0.0,629.1321906452788,0.0,698.5290257292492
firm_25,3959.706385982198,5077.284187772928,5856.24480815871,4914.195759191461,2984.6489026059267
firm_26,10450.175546863165,45309.81975951609,7616.755562593403,10489.248083067823,7239.360829410858
firm_27,0.0,0.0088252170586112,0.0,0.0,0.0013052248270848
firm_28,28.40928431868836,21.690256471190732,6.786709938803917,53.09650919611874,10.661333387526247
firm_29,0.0,0.0,0.0,0.0,0.0
firm_30,6924.057820191744,2503.1082264156157,6890.023128506367,5442.876586267648,3568.8454461829124
firm_31,0.0,-0.0053602933933056,0.0,0.0,0.0
firm_32,0.0,341.80618065472106,386.2301216869146,0.0,368.3356716676848
firm_33,14.870205182750722,0.7203229794303996,17.21994923615232,0.65685123883008,19.3464584063488
firm_34,20729.165313394176,8772.4951382016,17214.590025336,20510.750552229027,12550.060777802897
firm_35,309.4448984603034,202.26810579707902,328.6631576813261,877.6717944387071,333.5098730489171
firm_36,0.0,0.003039143936,0.000389287936,0.0,0.001323964416
firm_37,1.424056704,0.0,0.0,8.497193022464,0.0
firm_38,0.0,4720.385307741928,5197.801119238287,0.0,5103.617038852789
firm_39,10.46635786752,10.21882601140224,10.545354411008,10.24137063936,10.379847296000001
firm_40,1162.646365587804,1358.023150850263,1183.6265637070746,1184.4607566743346,1306.1870660757093
firm_41,6.40151474374656,6.19947783168,6.3766787901235205,6.20521837372416,6.20648244175872
firm_42,226.76793596613325,0.0,203.5683479381413,231.47485722755604,236.08828519894863
firm_43,0.0,0.0,0.0,0.0,0.0
firm_44,13.27943054336,20.205477691391998,7.615896205312,0.0,14.998120399872
firm_45,425.44704299399655,69.516188365824,318.97283401889774,422.1755383212592,229.0785856973319
firm_46,123.42373444292608,157.97228897894402,128.451664569344,120.06000505882623,143.5017880270541
firm_47,403.79893820858365,0.0,343.22152587319295,652.623040014203,241.4867846532403
firm_48,130.1794278026035,94.05073387724799,137.804880564224,108.48548569892866,103.62692320972799
firm_49,4.26341019876352,4.39013432006656,4.2933618872934405,4.2847762478592,4.29222823071744
firm_50,0.0,0.0,0.0,0.0,0.0
firm_51,4377.3616351689725,0.0,2794.101888915968,3661.795209217024,1504.30397952
firm_52,16.12249199607808,0.0,20.3820485815296,16.221790416128,17.61627572929536
firm_53,405.93119685324797,135.13013422592002,553.651564911616,208.54866820096,1018.7083848898559
firm_54,178.0516143686861,231.23840721646593,297.0787343313305,0.0,262.82929654272
firm_55,58.386151794677765,-13.873441536,5.610898562048,-95.4244342884659,-1.799014218752
firm_56,0.0,-0.03585014272,0.0,0.0,0.0
firm_57,33.58147922065408,10.35844921737216,18.434616689448955,32.28068344961024,14.03563008698368
firm_58,5.12626688e-06,0.0,0.0,0.0,0.0
firm_59,77.54967321974785,40.31039704321771,49.848483137218565,107.54788080910232,45.37240110395391
firm_60,0.0,136.22713535350783,0.0,0.0,11.532280886517759
firm_61,0.156291397632,2.849704634194125,-7.917129148919808,0.7567673137186816,-4.948002463712974
firm_62,32.49947743432704,0.0,31.1972796967424,32.837651228364805,26.664504736317443
firm_63,95.67861147273216,0.0,86.92680968636415,135.57509306101267,82.11803033091071
firm_64,0.1025752512512,0.19606414627840002,0.0952998547968,0.0,4.3633084305817595
firm_65,0.0,0.0,0.0,0.0,0.0
firm_66,0.0,200.80862858355712,329.0296084838093,0.0,179.61362730724326
firm_67,0.0,160.15181381813247,0.0,0.0,0.0
firm_68,0.0,0.0,0.0,0.0,0.0
firm_69,3.87080033583104,3.9764115319193603,4.00253275242496,3.7619612007936,4.096949559572479
firm_70,19.16072506575872,15.734970193920002,17.557400467456,20.58545699161088,16.647020758016
firm_71,0.0,1950.27326040064,0.0,0.0,0.0
firm_72,400.38476009133063,353.51720146753644,519.5051183447008,499.74933800349106,406.76845432250616
firm_73,16000.883330242561,6626.90926561408,12934.99868170638,7016.188730795412,1394.7872139999458
firm_74,313.2688833098358,258.5005190159545,289.1187469238044,344.7580821726243,275.7226276491506
firm_75,16.940763709905614,36.63884451814564,27.946159729091377,16.40306783373896,31.240388246485505
firm_76,1775.6048484465664,2521.94441714177,2045.2135478536195,1955.0025715382374,1784.3431565783958
firm_77,0.598847192310272,1.9756544456962049,4.147997539833754,0.49985554657126396,4.5431349932540925
firm_78,473.546071141376,463.346575935488,467.451570004992,350.14281262718976,478.02775332249604
firm_79,0.0,669.9065649134899,0.0,0.0,0.0
firm_80,2243.987765739202,2291.735341689856,2296.128640814848,2079.515658516214,2297.041644604416
firm_81,0.14168575752192,0.654211866624,0.13896467339264,0.12105136739328001,0.278484448256
firm_82,446.0641147464071,429.69276152013833,496.14430091299903,580.1724712391899,401.6299407606733
firm_83,0.0,0.0,0.0,0.0,0.0
firm_84,0.0,0.0,0.0,0.0,0.0
firm_85,0.0,0.0,0.0,0.0,0.0
firm_86,110.57427598050305,125.23980303853568,113.6500452529152,105.33559235151873,107.4077952283136
firm_87,486.2373713874329,393.05703493963773,465.52840450166786,439.86608441041915,415.448833339095
firm_88,3.2188789372825597,3.888040241152,3.24156864244736,3.2070331173785602,2.9845279948799996
firm_89,366.8852197409382,0.0,332.05661606969346,295.7719460699341,373.85486612603904
firm_90,0.0068251216489472,0.0,0.0,0.0031095959947264,0.0
firm_91,0.0,1645.3791453647277,2212.183574412338,0.0,1941.3874899267703
firm_92,415.90860300257276,0.0,299.60695669903356,484.063322625024,279.7328099484467
firm_93,1.193947428783411,90.848397355008,0.08097561041131525,2.1278431044306947,0.969950399488
firm_94,0.0,0.0,0.0,0.0,0.0
firm_95,0.0,0.0,0.010599424,0.0,0.01204832671744
firm_96,0.0,-0.008915079168,0.0,0.0,0.0036384931839999997
firm_97,8.03673316303872,8.41867197877248,8.04852933909504,10.2829931802112,8.197204472432642
firm_98,0.0,0.0,0.0,0.0,0.0
firm_99,473.87062358653105,456.3936209174971,453.16103846344083,451.5298060439773,432.9388212995494
firm_100,31.94328155380736,21.95857916570624,28.94411267091456,32.87431400001537,28.17449156810752
firm_101,13313.553762706555,7112.580641250089,9523.109138762076,0.0,8142.824325964042
firm_102,0.0,0.0,0.0,0.0,0.0
firm_103,0.0,0.0,0.0,0.0,0.0
firm_104,1532.7258954853378,350.0494136249139,11020.36938193285,4082.462187661947,1702.4418800743422
firm_105,10956.567588595539,31888.235449132644,12891.099349807604,5811.6619195569765,12949.70989188052
firm_106,123.69823378719744,182.39095174900734,138.40335856847875,0.0,119.69235579874304
firm_107,3086.413812378624,3154.8575066992644,3094.95801673728,3064.592364812288,3268.633490164736
firm_108,0.0,0.0,0.0,0.0,0.0
firm_109,0.0,0.0,0.0,0.0,0.0
firm_110,0.0,15.061971330048,0.0,0.0,14.847332994048001
firm_111,0.0,91.84460450309119,79.58629617168384,0.0,100.43393298013183
firm_112,0.0,0.0,0.0,0.0,0.0
firm_113,164.599952705536,0.0,153.2477584610099,182.29937942255617,146.1017253459456
firm_114,190.62276116310017,4.023129707315199,196.90122513156095,171.11014242814974,197.11371944498174
firm_115,250.7243909993773,139.5218976365994,239.61624814960803,211.7648632588624,191.620734088981
firm_116,0.0,0.0,0.0,0.0,0.0
firm_117,0.0,0.00208134144,0.0,0.0,0.000154062146048
firm_118,2.88231226645504,4.354161474560001,4.779142489088,2.46671894977536,3.981226522624
firm_119,0.0,0.0,0.0,0.0,0.0
firm_120,4127.069623190282,841.0715775533056,6014.198278197596,1195.9953982260224,6432.446309797776
firm_121,18.14371820544,5.719495442432,15.308918637568,0.0,11.255197836288
firm_122,0.0,0.0,0.0,0.0,0.0
firm_123,31.904287634937344,0.0,41.92222835860716,16.73641501605632,79.19035147172045
firm_124,93.7181282400768,135.20274854787073,97.65508806063104,0.0,114.52128397792256
firm_125,0.0,0.0,6.808684544,0.0,0.0
firm_126,2.87834374575104,0.0,2.24355120910336,3.07155067275264,2.2527322952704
firm_127,0.0,0.0,0.0,0.0,0.0
firm_128,0.0,0.0,0.0,0.0,0.0
firm_129,0.0,0.0,0.0,0.0,0.0
firm_130,11.5983472504832,15.782252779008,12.1563864961024,10.25245623003136,13.87888952430592
firm_131,0.0,275.6216006561485,0.0,0.0,2866.5899991889924
firm_132,0.0,941.1154105225677,1208.3867152429589,0.0,892.0190447119091
firm_133,1.108074384384,0.0,8.196681043967999,0.99092087808,25.33266672128
firm_134,219.97753651063806,229.07120393787392,228.86028779196417,220.37303652814848,240.93640558243843
firm_135,0.0,0.0,0.0,0.0,0.0
firm_136,107.96989427494913,169.10254381150207,175.88394128507903,173.94126909325314,156.86004072446974
firm_137,0.0,0.01927168,0.0,0.0,0.0
firm_138,0.0,12.26806399307776,13.6119252720128,13.70446702178304,13.044745998540801
firm_139,751.1681089463975,642.0421067507086,737.2047862800533,699.2648539087998,711.6428595696316
firm_140,0.0,3.510336512,0.0,0.0,0.0
firm_141,0.0,0.0,0.0,0.0,0.0
firm_142,85.37609337300991,99.50285747135487,90.16894269032449,80.68172698497024,94.83936519153664
firm_143,3.45123994382336,3.42730071110656,3.39766772798464,3.5038415800422396,3.47659225320448
firm_144,0.27062130410496,3.391038067712,-0.20593448311705598,0.005192662635519999,1.4440993591214082
firm_145,0.0,0.0,0.0,0.0,0.0
