name_of_firm,2016,2017,2018,2019,2020
firm_1,0.0,0.0,0.0,0.0,56.81372458020451
firm_2,0.0,0.7432654883023035,0.8145884734841837,0.0,0.9634505189948209
firm_3,0.0,0.0,0.0,0.0,0.0
firm_4,0.05478095731233111,0.14393014087976755,0.0929706440629182,-0.5462372936971152,0.14751902195518962
firm_5,0.12104431824160145,0.1772122888618677,0.1090739044257325,0.10918658191315045,0.13430951201766483
firm_6,0.19842677650219587,0.23666223431618352,0.23295304549687995,0.15537210702685036,0.24286316049500134
firm_7,0.0,0.0,0.0,0.0,0.0
firm_8,0.7849929135303478,0.6245000463486845,0.3078957940069605,0.0,0.573413536270842
firm_9,0.31799203119345093,0.3741741804419333,0.3577089482161533,0.0,0.3650234684337362
firm_10,0.2868211008677631,0.36191533587058794,0.30298279202134865,0.25141957287295374,0.3500437531193265
firm_11,0.2889044150215581,0.3170388376683611,0.4091178911883801,0.33073829043325015,0.3454277695621652
firm_12,0.05101961075830187,0.33799572077228185,0.4956022752148963,0.07641030252806509,0.3616442804193088
firm_13,0.0,0.0,0.0,0.0,0.0
firm_14,0.37366318902171997,0.3934878950397913,0.3849897272871681,0.3248522793531838,0.37820141468147933
firm_15,0.0,0.0,0.0,0.0,0.0
firm_16,0.0,0.0,0.0,0.0,0.0
firm_17,0.259801351969494,0.13287354978743096,0.32571644644482517,0.3508573381974211,0.3425707470725896
firm_18,0.2830934347216802,0.2857720992538521,0.2876151266215993,0.2405468366737097,0.2827641809141908
firm_19,0.3521986722616513,0.39162774315854054,0.3514716839637771,0.34139661765937634,0.37602454963066323
firm_20,0.0,0.0,0.0,0.0,0.0
firm_21,0.28646094825839297,0.6831169910400896,0.30891272256416985,0.16415244934751175,0.3501017824079121
firm_22,0.3360953025523147,0.3490261710382253,0.3454679463801281,0.3417473942011972,0.3502966816578435
firm_23,0.0,0.0,0.0,0.0,0.0
firm_24,0.2790060522745531,0.2831544134184014,0.2731411167446192,0.5227455872933316,0.2754499225164875
firm_25,0.0,0.4692172624063867,0.39397527351920214,0.0,0.4133346013895547
firm_26,0.30825801837107397,0.325036305911992,0.3052766299344007,0.28167584671843693,0.28531631287688314
firm_27,0.0,0.0,0.0,0.0,0.0
