name_of_firm,2016,2017,2018,2019,2020
firm_1,0.0,0.0,0.0,0.0,11.401513945955454
firm_2,0.0,0.19426458871145477,0.12246126288618625,0.0,0.15931304121573875
firm_3,0.0,0.0,0.0,0.0,0.0
firm_4,2.3509057729612777,0.8797682742893694,1.9567667441752434,-3.1971905616593967,1.4935193799699062
firm_5,1.1869528084376877,0.4791514859403612,1.352745548695389,0.9809874823394128,1.3826404618395027
firm_6,0.652370859455347,0.8330603837617822,0.6570521348292233,0.6026047077725618,0.6753157199265167
firm_7,0.0,0.0,0.0,0.0,0.0
firm_8,0.028025680820301255,0.21540229021354637,-1.4984784096145436,0.0,-0.08474762048968165
firm_9,0.6921982633547193,0.5394128215190017,0.6215456193626822,0.0,0.5982524094208871
firm_10,0.6165058552613443,0.6879819297223356,0.60911013278178,0.6173675969455377,0.7922210482654419
firm_11,0.711174783337727,0.4721981462295803,0.4377461657014533,0.6887284160192241,0.7745538455215277
firm_12,0.9108932631317239,0.6410945264532825,0.09271279977918218,0.8422687549425995,0.34858554549732385
firm_13,0.0,0.0,0.0,0.0,0.0
firm_14,0.5030473624131044,0.400466482664322,0.4429477983593795,0.6947120336964243,0.7215730957833184
firm_15,0.0,0.0,0.0,0.0,0.0
firm_16,0.0,0.0,0.0,0.0,0.0
firm_17,0.6851315382510003,0.7962741034409027,0.5624171397779718,0.5811564062265722,0.5841441932989796
firm_18,0.48510103654070236,0.4568982856828697,0.43782968475309747,0.534693938099697,0.6065918707472236
firm_19,0.8960492849007623,0.45214353283186465,0.6524275173123056,0.6296826257183653,0.8210030521875058
firm_20,0.0,0.0,0.0,0.0,0.0
firm_21,0.16728298191336155,0.6593569515319406,0.397475223230524,2.050774575185487,0.5415075695969817
firm_22,0.6154078339924853,0.6162385037055454,0.6117401743722788,0.5955722353703328,0.6202976276119871
firm_23,0.0,0.0,0.0,0.0,0.0
firm_24,0.5116740506427125,0.4523039088377088,0.47665187086121996,-0.14797111439644398,0.4156510550787755
firm_25,0.0,0.3989939340927775,0.4402623686896336,0.0,0.43324467219460616
firm_26,0.6323852414734031,0.556055676220924,0.6889204702217981,0.7301001100969752,0.7141834402914383
firm_27,0.0,0.0,0.0,0.0,0.0
firm_28,0.0,-34.022832526784335,1037.5106585136368,0.0,355.1539825476217
firm_29,0.0004060429259350617,-0.5371989786853822,0.440374579574128,1.5455378626011644,0.8516654363979143
firm_30,0.0,0.0,0.0,0.0,0.0
firm_31,0.3375472552555425,0.542074993918529,0.2807107479526474,0.4136145432050379,0.187360782926222
firm_32,0.2726934600216853,0.0,0.35051723576065147,0.2779852978997588,0.3868702844337188
firm_33,0.6751137657362114,0.5948415818376601,0.6264647719044725,0.0,0.6098897176098401
firm_34,0.6232275695124186,0.0,0.6911998388275878,0.4004969418750331,1.2136576530604177
firm_35,0.8256286567840675,0.7391224476925752,0.8018251372824521,0.8750728286884997,0.9057858730998724
firm_36,0.6142320263635944,0.0,0.6651068539013804,0.7262216749792053,0.0
firm_37,0.6639496285821455,0.7354698921020817,0.630260264603759,0.5568736847516036,0.6242003124841946
firm_38,0.6131572140783852,0.5941357434655811,0.6445986982167914,0.7442621747304996,0.7436136032281304
firm_39,0.5861308372608296,0.0,0.0,0.3748466230251245,0.0
firm_40,0.7120371992446097,0.6591392688963409,0.6216257254488835,0.8911605213395173,0.7003125140926457
firm_41,0.7210028714278872,0.6919293473722445,0.6897220647095372,0.021177085837482262,0.7402065295773703
firm_42,0.36149904990333603,0.0,0.32463022469416397,0.37041023948923224,0.2889868690517638
firm_43,0.0,0.0,0.0,0.0,0.0
firm_44,0.39540644183343004,0.9169584711898892,0.2338014420060972,0.6596732737489619,1.2491316843440363
firm_45,0.0,0.0,0.0,0.0,0.0
firm_46,0.0,0.0,0.0,0.0,0.0
firm_47,0.0,1.8351715790874434,10.89467020595128,0.0,-0.4973823965377922
firm_48,0.0,0.0,0.0,0.0,0.0
firm_49,1.2260944316178606,-5.274429447796178,0.9347626104709937,-0.7140202643076564,-9.33626174002661
firm_50,-1.604088479850362e-06,-0.00011186400614572459,-0.11277821868011136,-0.004201340287539529,-0.0004319442567029138
firm_51,0.0,13.389438604479771,0.0,0.0,1.2748203149944417
firm_52,0.6663214905940712,0.5629923184345123,0.7033147513873781,0.8919226659772075,0.7331287991406672
firm_53,0.6820912330669037,0.9002248123134466,0.9771169968479121,0.6266350550088978,0.7668116070133576
firm_54,0.0,0.0,0.0,0.0,0.0
firm_55,-41.08743070799646,0.0,0.0,0.0,0.0
firm_56,0.667507544179355,0.5710330904226061,0.4823147870809341,0.5280874968435008,0.5236113904950064
firm_57,0.0,0.0,0.0,0.0,0.0
firm_58,0.18343000360483155,0.0,0.12630467104311638,0.20521935166823185,0.12174970054379543
firm_59,0.48507779688359653,0.5323823351129213,0.5354660868826732,0.3862692222768509,0.5227327137308454
firm_60,0.6670384312615668,0.48709664970099686,0.5654902299416734,0.6212635906234053,0.722335844562486
firm_61,0.0,0.7777700670271338,1.9232415076923253,0.0,0.9367753923107166
firm_62,0.0,0.0,0.0,0.0,0.0
firm_63,0.8188529434386611,0.0,0.6240820062029371,0.6850413776611571,0.5814835369468898
firm_64,0.0,0.0,0.0,0.0,0.0
firm_65,0.7645666799471914,0.0,0.0,0.6896305659471694,0.0
firm_66,0.0,0.0,0.0,0.0,0.0
firm_67,0.0,0.0,0.0,0.0,0.0
firm_68,0.3442631254189044,0.0,0.3781185922260683,-0.16972834875793028,0.07056219619703895
firm_69,0.0,21.557244342454226,0.0,0.0,-4.965618596089819
firm_70,0.0,-171.52607678831495,0.0,0.0,1010.0913402056045
firm_71,0.7785176055954097,0.0,0.0,0.7826735606169792,0.0
firm_72,39.3643881177523,-74.5407785640268,118.61118906116138,30.43205009891924,-11.339957848850984
firm_73,0.59691900494318,0.0,0.9622511509306959,0.8026698819622358,0.0
firm_74,0.5704779260548103,0.4229162008862213,0.5364671084638114,0.6946689934658705,0.5502257055354023
firm_75,0.4043556979709523,0.2824491243714567,0.3296181629335571,0.3209208339898832,0.4320969481612832
firm_76,0.0,0.0,0.0,0.0,0.0
firm_77,0.0,0.0,0.0,0.0,0.0
firm_78,0.0,0.0,0.0,0.0,0.0
firm_79,0.2158735109872806,0.2661110233042881,0.2810311890912602,0.29667310508986966,0.31216242784617626
firm_80,0.8655010277037921,0.8597330397672946,0.9216389682052323,0.8187564645859717,0.8509624846057757
firm_81,0.24940063699372716,0.7739239097734768,0.5742533170506564,0.4518726335377629,0.6349931933052217
firm_82,0.0,0.0,0.0,0.0,0.0
firm_83,0.0,0.0,1.0481351700000001,0.0,0.9840718637582916
firm_84,0.8611466782275193,0.2721609919101178,0.8051721432969894,0.7159789346721283,0.8679314393630917
firm_85,0.22602123412874173,0.2790594147060356,0.1734869776409306,0.14176261139676652,0.30826075415400667
firm_86,0.6016992081613802,0.6076009118070124,0.7073543341550875,0.46828091379164505,0.7061510068897087
firm_87,0.4361597666599425,0.0,0.48499966441265124,0.4080291051411771,0.5556247115053684
firm_88,0.0,0.0,0.0,0.0,0.0
firm_89,0.6709596860741129,0.0,0.8372501323077772,0.8897039876386585,1.2450291848884945
firm_90,0.0,0.0,0.0,0.0,0.0
firm_91,-0.20964808995276846,0.0,0.10114556446909652,-0.14297293797394148,0.7653173518912184
firm_92,0.3853815293251936,0.0,0.4270074490399245,0.4314674814532317,0.34069701359398413
firm_93,0.0,0.0,0.0,0.0,0.0
firm_94,0.8413585137060234,0.8446346672610661,0.9866852930350686,0.5020583761558967,0.9229014553988412
firm_95,0.0,0.0,0.0,0.0,0.0
firm_96,0.0,0.5717010417907435,0.5943542931213391,0.0,0.7865189386617213
firm_97,0.6541156067561228,0.5634194536629824,0.8170444274726929,1.5166773501316582,0.7299196687488784
firm_98,0.0,0.0,0.0,0.0,0.0
firm_99,0.0,0.0,0.0,0.0,-37350.63940033222
firm_100,0.544993459302232,0.530085372218968,0.7494532589645886,0.6208938286450928,0.870731310866658
firm_101,0.0,0.0,0.0,0.0,0.0
firm_102,0.3802170037244318,0.4441205288897729,0.435006051384984,0.2966096527557716,0.4246934219042334
firm_103,0.0,0.0,0.0,0.0,0.0
firm_104,0.0,0.5843560417579813,0.0,0.0,0.0
firm_105,0.6079742964576005,0.5470986420993658,0.5872742053414468,0.5577236419409428,0.6198192455179533
firm_106,0.0,0.0,0.0,0.0,0.0
firm_107,0.6163346991987119,0.0,0.9708678314075617,0.7553199397729937,0.5877549091841194
firm_108,0.7115712187889802,0.0,0.7187926480989533,0.6916005661466801,0.697683124796215
firm_109,0.0,0.43894509892674133,0.0,0.0,0.23225448145056327
firm_110,0.6658884041998627,0.5009435470273695,0.6245029100688422,0.6752445596203674,0.7683357983858942
firm_111,0.0,0.0,0.0,0.0,0.0
firm_112,0.6351439907035556,-0.5391141399125013,0.5428076420788667,0.55682043542408,0.555569842401898
firm_113,0.0,0.06754802982927624,0.0,0.0,0.0
firm_114,0.5933376743733044,0.5071360578122723,0.7197016565365993,0.541378726638677,0.6050680562792975
firm_115,0.45526350036503677,0.4381637598775061,0.5646314921376064,0.568643839641671,0.4764992941424964
firm_116,0.5771882344353213,0.5123331927216818,0.7553674178365226,0.6519421794529031,1.0728056354696602
firm_117,0.0,0.0,0.0,0.0,0.0
firm_118,0.6808371307503298,0.5923352124464397,0.6389681365905197,0.61989659349259,0.612608032706663
firm_119,0.0,0.0,0.0,0.0,0.0
firm_120,0.0,0.0,0.0,0.0,0.0
firm_121,0.0,0.6360928586871537,1.300702078130624,0.0,0.8246427155386148
firm_122,0.0,0.0,0.0,0.0,0.0
firm_123,0.0,0.0,0.0,0.0,0.0
firm_124,0.0,0.0,0.0,0.0,0.0
firm_125,0.0,0.0,0.0,0.0,0.0
firm_126,0.0,0.0,0.0,0.0,0.0
firm_127,0.0,0.0,0.0,0.0,0.0
firm_128,0.0,0.0,0.0,0.0,0.0
firm_129,1.8498071258521662,0.32867406562942136,1.032142638319286,-0.12358694575370308,0.9717213491506542
firm_130,0.5658501991730328,0.5542131183032897,0.6619958296873332,0.0,0.5827336958524546
firm_131,0.5698021357655426,0.5507309596797234,0.48281091647571334,0.5802044058203644,0.6309324141713517
firm_132,0.3443566175821847,0.3080917084841581,0.5250459496957698,0.5776193627336699,0.6736449336884076
firm_133,0.0,0.19587329036055776,0.0,0.0,0.0
firm_134,0.0,0.0,0.0,0.0,0.0
firm_135,0.4900748371579088,0.37984358530181983,0.45800750713673255,0.47358100325502844,0.43593127524990954
firm_136,0.0,0.0,0.0,0.0,0.0
firm_137,0.5696016438916167,0.3208573676708432,1.0524562969640863,1.012650521109339,0.7599688513380104
firm_138,0.0,0.0,0.0,0.0,0.0
firm_139,0.0,0.0,0.0,0.0,0.0
firm_140,0.0,0.0,0.0,0.0,0.0
firm_141,0.19641627713423346,0.21858277033095883,0.2124870306042351,0.18108283047074283,0.19290926060575841
firm_142,0.6428477011701538,0.6784173861733601,0.6916177664848097,0.6091194710764539,0.6887612064009483
firm_143,0.0,0.0,0.0,0.0,0.0
firm_144,0.7984624379431803,0.6747306443739399,0.701596983869599,1.1920051732047832,1.048782093672834
firm_145,0.0,0.0,0.0,0.0,0.0
firm_146,54.64673628987129,0.8837035362974002,1.4425063948118808,3.874177362244978,0.10902464018991145
firm_147,0.0,0.0,0.0,0.0,0.0
firm_148,0.0,0.0,0.0,0.0,0.0
firm_149,0.0,0.0,0.0,0.0,0.0
firm_150,0.0,0.0,0.0,0.0,0.0
firm_151,-0.8047323594436855,-1.0677540103022602,-2.292072856712011,-0.20860261972532626,-0.8903013764384708
firm_152,0.0,0.0,0.0,0.0,0.0
firm_153,0.0,0.0,0.0,0.0,0.0
firm_154,0.417784720382574,0.0,0.43517197624704806,0.5375687709690478,0.4725827713014165
firm_155,0.0,6.838332119338799,0.0,0.0,0.0
firm_156,0.15188634671365975,0.16051103012002588,0.974933143608564,0.7250018406437861,0.9556177614237371
firm_157,0.3768946152741259,0.0,0.42288482216708023,0.5262843910079846,0.4652041467091841
firm_158,0.4892356235546323,0.509170061506164,0.49253268837299696,0.6380333523565382,0.610627900042082
firm_159,0.0,0.0,0.0,0.0,0.0
firm_160,0.660343255614086,0.527675735852214,0.4779724783252636,1.0060088570507641,0.6749211372553848
firm_161,-26.19373148938308,302.3795114325464,-10.044481096404587,0.9912486126486872,-23.374149062131135
firm_162,0.0,0.0,0.0,0.0,0.0
firm_163,0.5395884733574687,0.5823688301152887,0.6014847854583474,0.6949126977420668,0.5139259261082122
firm_164,0.0,0.5777743170772981,0.4529421082310309,0.0,0.7071964557295152
firm_165,0.9387675217499676,0.2356141315244532,0.39439360928364137,0.7802982113750985,0.5054032437826106
